anime_id,Name,Score,Genres,Episodes
35152,Chounai Shinsengumi wo Tasuke-gumi Mezashi-tai no Koutsuu Anzen Rule wo Mamotte Mezase! Doubutsuen!,UNKNOWN,UNKNOWN,1
35153,Momotarou no Koutsuu Anzen Kyoushitsu,UNKNOWN,Fantasy,1
35154,Saru Tarou wa Tobidasa Nai!,UNKNOWN,UNKNOWN,1
35155,Kurayami wa Kiken ga Ippai,UNKNOWN,Drama,1
35156,High & Low: G-Sword,4.7,"Action, Drama",5
35158,Warau Salesman Special Program,6.09,"Supernatural, Suspense",14
35159,Kimi no Hikari: Asagao to Kase-san.,7.25,"Girls Love, Romance",1
35160,Nyani ga Nyandaa Nyandaa Kamen no Koutsuu Anzen,UNKNOWN,UNKNOWN,1
35161,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Norikata,UNKNOWN,UNKNOWN,1
35162,Saru Tarou Helmet wa Kabutte ne,UNKNOWN,UNKNOWN,1
35163,Kenta to Nyanta no Kuruma Daisuki!,UNKNOWN,UNKNOWN,1
35164,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,UNKNOWN,UNKNOWN,1
35165,Hajime ni Oboeru Koutsuu Anzen,UNKNOWN,UNKNOWN,1
35166,Yuki Daruman no Fuyumichi Koutsuu Anzen,UNKNOWN,UNKNOWN,1
35167,Guupa Ouji no Koutsuu Anzen Mamorou wo Yakusoku,UNKNOWN,Sci-Fi,1
35168,Karugamo Oyako no Koutsuu Anzen,UNKNOWN,UNKNOWN,1
35169,Kintarou no Koutsuu Anzen,UNKNOWN,Fantasy,1
35170,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,UNKNOWN,UNKNOWN,1
35171,Appare! Momotarou no Koutsuu Anzen,UNKNOWN,Fantasy,1
35172,Anzen no Shiteiseki Child Seat,UNKNOWN,UNKNOWN,1
35173,Ruleman no Koutsuu Anzen,UNKNOWN,UNKNOWN,1
35174,Ittekimasu.,UNKNOWN,UNKNOWN,1
35175,Osakini Douzo Arigatou,UNKNOWN,UNKNOWN,1
35176,Ojarumaru no Koutsuu Anzen,UNKNOWN,UNKNOWN,1
35177,Kyoro-chan no Koutsuu Anzen,UNKNOWN,UNKNOWN,1
35178,Daraku Reijou The Animation: Hakoiri Ojousama Netorare Choukyou Kiroku,6.02,Hentai,1
35180,3-gatsu no Lion 2nd Season,8.93,Drama,22
35182,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE! LOVE!,6.81,Comedy,1
35183,Gurazeni,6.37,Sports,12
35191,Free! Movie 2: Timeless Medley - Yakusoku,7.64,Sports,1
35198,Free! Take Your Marks,7.75,Slice of Life,1
35202,Hand Shakers: Go ago Go,5.54,Action,1
35203,Isekai wa Smartphone to Tomo ni.,6.15,"Adventure, Comedy, Fantasy, Romance",12
35204,The King of Fighters: Destiny,6.52,"Action, Adventure, Drama, Romance",24
35205,Planetarium Kamiusagi Rope: Orera Rocket Tobasu tte Maji ssuka!?,UNKNOWN,"Comedy, Sci-Fi",1
35206,Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,6.76,"Action, Fantasy, Slice of Life",1
35212,Adauchi Karasu,UNKNOWN,UNKNOWN,1
35215,Man Tou Riji,6.08,Slice of Life,10
35219,DC Super Heroes vs Taka no Tsume-dan,5.41,Comedy,1
35220,Youkai Apartment no Yuuga na Nichijou,7.18,"Slice of Life, Supernatural",26
35222,Gakuen Babysitters,7.9,Slice of Life,12
35224,Kidou Senshi Gundam: Twilight Axis,4.84,"Action, Sci-Fi",6
35226,Akita Kenritsu Iburi Gakkou Chuutou-bu,UNKNOWN,Comedy,27
35227,Akita Kenritsu Iburi Gakkou Chuutou-bu: Web-ban Omake,UNKNOWN,Comedy,27
35228,Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,6.87,"Comedy, Romance",1
35229,Mr. Men Little Miss,UNKNOWN,UNKNOWN,82
35230,Zannen Onna Kanbu Black General-san,5.67,Comedy,10
35231,Vatican Kiseki Chousakan: Majo no Soup,6.41,"Drama, Mystery, Supernatural",1
35233,Jingisukan no Jin-kun,UNKNOWN,Comedy,10
35234,Dekiru ka na,UNKNOWN,Comedy,10
35235,Hitorigurashi no Shougakusei,6.43,"Comedy, Gourmet, Slice of Life",10
35237,Hajimete no Gal: Hajimete no Bunkasai,6.46,"Comedy, Romance, Ecchi",1
35238,Dainiji Ura Nyuugakushiken The Animation,6.08,Hentai,1
35239,Kuruneko (ONA),UNKNOWN,"Comedy, Slice of Life",10
35240,Princess Principal,7.69,"Action, Mystery",12
35241,Konohana Kitan,7.49,"Fantasy, Girls Love, Slice of Life",12
35242,21 Seiki wa Minna ga Shuyaku,UNKNOWN,Drama,1
35243,Ken-chan to Bouen Kazoku,UNKNOWN,Drama,1
35247,Owarimonogatari 2nd Season,8.88,"Comedy, Mystery, Supernatural",7
35248,18if,6.13,"Mystery, Supernatural",13
35249,Uma Musume: Pretty Derby,7.31,Sports,13
35250,Urahara,5.75,"Comedy, Fantasy, Sci-Fi",12
35251,Sengoku Night Blood,6.14,"Fantasy, Romance",12
35252,Hatena☆Illusion,5.39,"Comedy, Romance, Supernatural",12
35254,Time Bokan: Gyakushuu no San Akunin,5.86,"Adventure, Comedy",24
35255,Soutai Sekai,5.7,Sci-Fi,2
35262,Boku no Hero Academia: Hero Note,7.28,Action,1
35263,Escape from Tsuki no Uragawa Zoo,5.47,"Drama, Fantasy",1
35264,Gravity,5.4,UNKNOWN,1
35265,Monster Strike: Katsubou no Hate no Risoukyou,5.93,"Action, Fantasy",1
35266,Higanjima X: Aniki,UNKNOWN,"Fantasy, Horror",1
35270,Perestroika,UNKNOWN,Comedy,12
35272,Ki wo Tsukeyou: Douro wa Kiken ga Ippai!,UNKNOWN,UNKNOWN,1
35273,Ponkaman no Animation no Dekiru made,UNKNOWN,UNKNOWN,1
35274,Hakkiri Kotowarou: Yuukai Sare Nai zo!,UNKNOWN,Drama,1
35275,Asonde Oboeru Gakushuu DVD,UNKNOWN,UNKNOWN,12
35276,Tanoshii Ekaki Uta,UNKNOWN,UNKNOWN,6
35277,Nanumu no Ie,UNKNOWN,Drama,1
35278,Aru Mori no wo Hanashi: Rururu no Rule,UNKNOWN,UNKNOWN,1
35279,Youkoso! Ecolo Shima,UNKNOWN,UNKNOWN,1
35280,Fuyuyasumi da. Zenin Shuugou!,UNKNOWN,UNKNOWN,1
35281,Ijime Stop! Kintarou Kokoro Chikaramochi,UNKNOWN,Fantasy,1
35283,Kamiusagi Rope x ROPÉ Sisters,UNKNOWN,Comedy,2
35284,Kodoku no Gourmet,UNKNOWN,"Gourmet, Slice of Life",10
35285,A-Channel: Nabe wo Tabeyou,6.86,Comedy,1
35286,Henkei Shoujo,5.7,Sci-Fi,5
35287,Tire Kan x Kamiusagi Rope,UNKNOWN,"Comedy, Slice of Life",22
35294,Candle,5.2,UNKNOWN,1
35295,Washimo 5th Season,UNKNOWN,"Comedy, Sci-Fi, Slice of Life",44
35297,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,UNKNOWN,"Comedy, Fantasy",7
35298,Ramen Daisuki Koizumi-san,6.54,"Comedy, Gourmet",12
35300,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden PV,6.27,Drama,UNKNOWN
35301,Chiruran: Nibun no Ichi Special,5.44,"Action, Comedy",1
35302,Neko Neko Nihonshi 2nd Season,6.15,UNKNOWN,32
35303,Furusato Meguri: Nippon no Mukashibanashi,6.04,Supernatural,50
35305,Kamiusagi Rope x Tokyo Gas,UNKNOWN,"Comedy, Slice of Life",2
35306,Mori no Kaori x Kamiusagi Rope,UNKNOWN,"Comedy, Slice of Life",3
35307,Shiseido x Kamiusagi Rope,UNKNOWN,"Comedy, Slice of Life",2
35308,Lion x Kamiusagi Rope,UNKNOWN,"Comedy, Slice of Life",3
35309,Levain Cup x Kamiusagi Rope,UNKNOWN,"Comedy, Slice of Life",7
35310,Kamiusagi Rope & Taka no Tsume Collab Eizou-hen,5.02,Comedy,1
35311,Kamiusagi Rope x TOHO Cinemas,UNKNOWN,"Comedy, Slice of Life",UNKNOWN
35312,Kamiusagi Rope x TOHO Cinemas (Movies),UNKNOWN,"Comedy, Slice of Life",UNKNOWN
35313,Kemono Friends 2,5.83,"Adventure, Comedy",12
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",6.8,Action,1
35315,ChäoS;Child: Silent Sky,6.52,"Mystery, Sci-Fi, Supernatural",1
35317,Mini Rope,UNKNOWN,"Comedy, Slice of Life",4
35319,Freaky Highschool,UNKNOWN,Horror,69
35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,7.76,"Fantasy, Romance",1
35321,Haikyuu!! Tokushuu! Haru-kou Volley ni Kaketa Seishun,7.52,Sports,1
35324,Tadaima.,5.57,UNKNOWN,1
35326,Saint Seiya: Gold Saints Data File,5.95,"Action, Fantasy",3
35327,Hiyoko no Basket Movie: Last Game 0401,7.36,Sports,1
35328,BOY's LOVE Nitro+CHiRAL,4.83,Comedy,5
35329,Ultrasonico,4.94,UNKNOWN,1
35330,Poputepipikku,7.28,Comedy,12
35331,Sugai-kun to Kazoku Ishi,UNKNOWN,Comedy,10
35332,World Fool News (TV) Part II,5.68,"Comedy, Slice of Life",12
35333,Yi Ren Zhi Xia 2,7.38,"Action, Supernatural",24
35334,ClassicaLoid 2nd Season,6.48,Comedy,25
35335,Musashino!,4.67,Comedy,12
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,7.37,"Comedy, Romance, Ecchi",1
35339,Mobile Dog House￥,4.86,UNKNOWN,1
35343,Menhera Ayuri no Yamanai Onedari: Headphone wa Hazusenai,6.2,Hentai,2
35345,Chein Kuro-Nikuru!! Kanketsu-hen,UNKNOWN,Comedy,1
35346,Cinderella Girls Gekijou: Kayou Cinderella Theater,6.42,"Comedy, Slice of Life",13
35347,Kemono Friends: Bus-teki,6.56,"Comedy, Fantasy",1
35349,Marumofubiyori,UNKNOWN,UNKNOWN,8
35350,SYZ Project,UNKNOWN,UNKNOWN,8
35353,Yogen-sha Ikusei Gakuen: Fortune Tellers Academy,5.38,Fantasy,1
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",7.72,"Fantasy, Slice of Life",1
35364,Kkoma Sinseon Tao,UNKNOWN,UNKNOWN,39
35365,Kkoma Sinseon Tao 2,UNKNOWN,UNKNOWN,13
35366,Seiji no Rinrika,4.95,UNKNOWN,1
35367,Boku no Oldies wa All Color,UNKNOWN,Romance,1
35368,Two on the Road: Itsumo Futari de,UNKNOWN,Romance,2
35369,Seikaisuru Kado: Ninovo,6.67,Sci-Fi,1
35370,Teekyuu 9,6.52,Comedy,12
35372,Otoppe,UNKNOWN,Fantasy,UNKNOWN
35376,Himouto! Umaru-chan R,7.32,Comedy,12
35379,Fengshen Bang,4.84,"Action, Fantasy",1
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,7.97,Sports,1
35383,Yousei Land Mukashibanashi,4.6,"Comedy, Fantasy",12
35385,Yukai na Animal Bus 2nd Season,UNKNOWN,Comedy,12
35386,Tonpei to Sarukichi,5.36,UNKNOWN,1
35387,Kekkaku Yobou,5.28,Drama,1
35388,Ameya Tanuki,4.43,Comedy,1
35389,Inaba no Kuni no Usagi-san,4.97,Adventure,1
35390,Osekisho,4.4,UNKNOWN,1
35391,Saru Kani Gassen (1927),5.18,Drama,1
35394,Oira no Hijouji,4.94,UNKNOWN,1
35395,Misemono Kenbutsu,4.78,UNKNOWN,1
35398,Rekkoku Rikugun,4.74,UNKNOWN,1
35399,Kamishibai Itazura Tanuki no Maki,5.4,"Action, Supernatural",1
35400,Kamishibai Kintarou no Maki,4.88,Fantasy,1
35401,Hyaku-nengo no Aru Hi,5.27,"Sci-Fi, Supernatural",1
35402,An Expression,4.26,Avant Garde,1
35403,Manga Revue Haru,5.03,UNKNOWN,1
35404,Felix no Meitantei,4.66,Mystery,1
35405,?/Sankaku no Rhythm/Trump no Arasoi,4.26,Avant Garde,1
35406,Propagate,4.46,Avant Garde,1
35407,Rhythm,4.43,Avant Garde,1
35408,Futatsu no Sekai,5.61,UNKNOWN,1
35409,Denshin Denrei Denwa,5.1,UNKNOWN,1
35410,Ahiru no Ko,5.72,UNKNOWN,1
35411,Hortensia Saga CM,5.87,Fantasy,7
35413,Imouto sae Ireba Ii.,7.28,"Comedy, Romance, Ecchi",12
35416,"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",6.13,UNKNOWN,1
35417,Sin: Nanatsu no Taizai Zange-roku,5.94,"Fantasy, Ecchi",12
35418,Sin: Nanatsu no Taizai Zange-roku Specials,5.95,"Fantasy, Ecchi",7
35419,Jitensha ni Notte.,UNKNOWN,UNKNOWN,1
35423,Ribbon,5.62,UNKNOWN,1
35424,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",7.51,"Action, Supernatural",1
35425,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi",7.16,"Action, Supernatural",1
35427,Animegataris,6.37,Comedy,12
35432,Yi Wan Nian Yi Hou,4.78,Fantasy,1
35433,Jakusansei Million Arthur: Forever Kakusansei Million Arthur,5.5,"Comedy, Fantasy, Ecchi",1
35434,Konbini Kareshi,6.27,Romance,12
35442,Niuniu Elise PV,UNKNOWN,Slice of Life,1
35443,Nui Nui Hinobori San Kyoudai,5.74,Slice of Life,4
35444,Neko to Mata,UNKNOWN,Supernatural,88
35446,Residence,6.8,Hentai,3
35447,100% Pascal-sensei,5.28,Comedy,6
35448,Yo! Daitouryou Trap-kun,3.57,Comedy,2
35450,Five Fire Fish,4.49,Avant Garde,1
35452,Hamidashi CoroCoro,UNKNOWN,Comedy,6
35453,Tobidase!! Buddy-kun,UNKNOWN,UNKNOWN,4
35454,Jii Coro Comic,UNKNOWN,"Comedy, Sci-Fi",1
35455,Pa-ri Nezumi-kun,UNKNOWN,"Comedy, Sports",3
35456,Chokotto Kamen feat. Inoue Kikuko,5.08,UNKNOWN,1
35458,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,6.53,Supernatural,1
35459,Boku no Hero Academia: Training of the Dead,7.23,Action,1
35465,"Monster Sonic!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",6.16,Fantasy,1
35466,ReLIFE: Kanketsu-hen,8.2,"Drama, Romance",4
35472,Yuuki Yuuna wa Yuushabu Shozoku 2,6.46,"Comedy, Fantasy, Slice of Life",1
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,6.46,"Comedy, Fantasy, Slice of Life",1
35475,Isobe Isobee with Nakata Yasutaka de Sourou,4.98,UNKNOWN,1
35476,Little Charo 4: Eigo de Aruku New York,UNKNOWN,Adventure,36
35478,Neko no Robu,UNKNOWN,"Comedy, Slice of Life",10
35480,Karadasagashi,5.32,Horror,10
35484,Osake wa Fuufu ni Natte kara,6.96,"Comedy, Gourmet, Romance",13
35488,Dan Fumi no Ohanashi Channel,UNKNOWN,Fantasy,5
35489,Sakai Noriko no Yoiko no Ohanashi Hiroba,UNKNOWN,Fantasy,10
35490,Tanukichi no Ohanashi,UNKNOWN,Fantasy,1
35491,Kaeru wa Kaeru,UNKNOWN,UNKNOWN,1
35492,Tako no Hone,4.79,Fantasy,1
35493,Chuukichi wa Kaetta,UNKNOWN,UNKNOWN,1
35494,Haha wo Tazunete Sanzenri (Special),UNKNOWN,"Adventure, Drama",1
35495,Robinson Crusoe: Mujintou no Bouken,UNKNOWN,"Adventure, Drama",1
35496,Yuurei Yashiki,UNKNOWN,Horror,1
35497,Hashire Melos,5.34,Adventure,1
35498,Boku to Misaki-sensei,6.7,Hentai,1
35499,Teakamamire no Tenshi The Animation,6.07,Hentai,1
35500,Yuri!!! on Ice The Movie: Ice Adolescence,UNKNOWN,Sports,1
35501,Mahou Shoujo Lyrical Nanoha Picture Drama,5.76,Comedy,1
35502,Pure Aluminum: Sunoko-tan.,5.04,Comedy,1
35503,Shoujo☆Kageki Revue Starlight,7.67,Drama,12
35504,Velvet Underworld: Fragment Person,UNKNOWN,Action,12
35505,Velvet Underworld: Alternative,5.56,Action,1
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,7.86,Drama,12
35508,Shampoo Ouji,UNKNOWN,"Adventure, Fantasy",12
35510,Seizei Ganbare! Mahou Shoujo Kurumi,6.47,UNKNOWN,25
35511,Hoshi Akari no Concert: Seiza ga Kanaderu Yozora,UNKNOWN,UNKNOWN,1
35512,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,7.18,Hentai,2
35513,MAFF x Chobitto Zukan,UNKNOWN,Comedy,3
35514,Sigh,4.78,UNKNOWN,1
35516,Dappys,4.8,Comedy,4
35517,Caribadix,UNKNOWN,Comedy,46
35519,Mahou no Yousei Persia: Kaiten Mokuba,UNKNOWN,Comedy,1
35520,Geisters Movie: Hikari no Shou,UNKNOWN,"Action, Sci-Fi",1
35521,Geisters Movie: Inochi no Shou,UNKNOWN,"Action, Sci-Fi",1
35522,Stella no Mahou Specials,6.72,"Comedy, Slice of Life",2
35525,Yume Hakonda Randoseru,5.28,Slice of Life,1
35526,Kizunakizu,UNKNOWN,Slice of Life,1
35527,Paperman,UNKNOWN,UNKNOWN,1
35528,Tteodori Kkachi,UNKNOWN,"Drama, Sports",1
35529,Kkachi ae Nalgae,UNKNOWN,"Drama, Sports",1
35530,Mayuge Dance,UNKNOWN,UNKNOWN,1
35531,Otsukisama Light,UNKNOWN,UNKNOWN,1
35532,Moufu no Hi,UNKNOWN,UNKNOWN,1
35533,Nanatsu no Umi,UNKNOWN,UNKNOWN,1
35534,Tomoyo,UNKNOWN,UNKNOWN,1
35535,Kaiten Mokuba ni Boku to Neko,UNKNOWN,UNKNOWN,1
35536,Kaakaa Karasu no Kanzaburou,UNKNOWN,UNKNOWN,1
35537,Aotenjou no Clown,4.73,UNKNOWN,1
35538,Kaiketsu Zorori no Dragon Taiji,UNKNOWN,"Adventure, Comedy",1
35540,Slow Start,7.01,"Comedy, Slice of Life",12
35541,Turning Mecard,5.91,Adventure,52
35542,Turning Mecard W,5.92,Adventure,26
35543,Turning Mecard W Season 2,5.75,Adventure,26
35545,Turning Mecard W: Black Mirror-ui Buhwal,UNKNOWN,Adventure,1
35551,Eievui to Colorful Friends,6.13,Slice of Life,1
35552,Pokemon Daisuki Club,5.71,Comedy,14
35553,Ape,5.53,UNKNOWN,1
35554,Girl Electric,5.99,UNKNOWN,1
35557,Houseki no Kuni,8.39,"Action, Drama, Fantasy, Mystery",12
35558,Ichigo Chocola Flavor,6.18,Hentai,2
35559,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,5.51,"Fantasy, Ecchi",1
35560,Shirome-chan no Uta,5.06,Comedy,1
35563,Ore to Issho ni Training,UNKNOWN,Slice of Life,1
35566,Koe no Katachi Specials,7.08,UNKNOWN,2
35567,Gundam Build Fighters: Battlogue,6.75,"Action, Sci-Fi",5
35573,Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no desu ga... Anime Edition,5.91,Hentai,1
35574,Ganbare!! Tabuchi-kun!! (ONA),UNKNOWN,"Comedy, Sports",10
35575,Nono-chan Theater,UNKNOWN,Comedy,85
35576,Anime-ban Little★Nicky: Henachoko Akuma Nicky no NY Taikenki,UNKNOWN,Comedy,6
35577,Gerotan,UNKNOWN,Comedy,6
35579,Tec-chan no Pet,UNKNOWN,Comedy,4
35581,Oide yo! Mizuryuu Kei Land,7.25,Hentai,2
35585,Stella-Rium,6.8,UNKNOWN,1
35586,Jinryoku Senkan!? Shiokaze Sawakaze,UNKNOWN,Sci-Fi,3
35587,Boku wa Kimi no Namida,5.87,UNKNOWN,1
35588,Watashi to Kotori to Suzu to,UNKNOWN,UNKNOWN,1
35589,Toji no Miko,6.79,"Action, Fantasy",24
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,UNKNOWN,Comedy,UNKNOWN
35592,Zton Jingai Animation: A Beautiful Greed Nulu Nulu,6.33,Hentai,1
35593,Meiken Lassie: Yume ni Mukatte Hashire!,UNKNOWN,"Adventure, Slice of Life",1
35594,Ylion to Callysia,UNKNOWN,"Action, Fantasy",1
35602,Tsuki ga Kirei: Michinori,6.65,Romance,1
35603,Seikaisuru Kado: Ekwari,6.06,Sci-Fi,1
35605,Astar-eul Hyanghae Chaguchagu,UNKNOWN,Sports,27
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,8.11,"Comedy, Drama, Romance",1
35609,Entotsu Machi no Poupelle,6.54,"Adventure, Fantasy",1
35610,Chizu no Nai Bouken,5.65,Slice of Life,1
35611,FunaQ: Funassyi to Soutai-kun,UNKNOWN,Slice of Life,14
35612,Himitsukessha Taka no Tsume x Glass no Kamen desu ga,5.09,Comedy,1
35616,Santa no Yama Yousei no Mori,UNKNOWN,Fantasy,2
35617,Magical Maho,UNKNOWN,UNKNOWN,1
35618,Li'l Chillun',UNKNOWN,Fantasy,1
35619,Nanatsuko Nezumi Series,UNKNOWN,Slice of Life,3
35621,Line Rangers,UNKNOWN,Fantasy,10
35623,Si Ling Bianma: Shijie Caozong Zhe Recap,UNKNOWN,UNKNOWN,1
35624,Neko ga Kureta Marui Shiawase,6.09,"Comedy, Slice of Life",5
35625,Rara Maji,5.78,Fantasy,1
35626,Yao Shen Ji,7.29,"Action, Adventure, Fantasy, Romance",40
35627,Honoo no Alpenrose: Sweet Memory Ongaku-hen,UNKNOWN,"Drama, Romance",1
35628,Honoo no Alpenrose: Ai no Symphony Ongaku-hen,5.7,"Drama, Romance",1
35629,Skirt no Naka wa Kedamono deshita.,5.42,"Drama, Hentai",12
35631,Mahouka x Mameshiba,5.15,Comedy,4
35632,"""Kinako"" Movie x Mameshiba",5.04,Comedy,1
35633,Sprin' Pan: Mae e Susumou!,UNKNOWN,"Adventure, Fantasy",1
35635,Monster Sonic! D'Artagnan no Idol Sengen,5.76,"Action, Fantasy",5
35639,Just Because!,7.24,"Drama, Romance",12
35641,Huan Bian Jingling: Dangao Tianxin,UNKNOWN,"Adventure, Comedy",40
35642,Lei Su Deng Shandian Chong Xian,5.63,UNKNOWN,26
35643,Huoli Shaonian Wang zhi Chuanqi Zaixian,5.88,Fantasy,40
35645,Uta no☆Prince-sama♪ Movie: Maji Love Kingdom,7.35,"Comedy, Romance",1
35648,BraFro x Taka no Tsume: Brave Funding Prologue,4.68,UNKNOWN,1
35650,Hua Jianghu: Bei Mo Ting,6.05,"Adventure, Fantasy, Romance",40
35651,Aozora Under Girls!,5.45,UNKNOWN,2
35652,Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,6.36,"Comedy, Supernatural",13
35654,No Doubt,7.21,Action,1
35656,Oshiri Tantei,UNKNOWN,"Comedy, Fantasy, Mystery",10
35658,Kuroko no Basket: Last Game NG-shuu,7.75,"Comedy, Sports",1
35663,My Wish,UNKNOWN,UNKNOWN,1
35666,Chameleon,UNKNOWN,UNKNOWN,1
35667,Ame no Ten Ten,5.48,UNKNOWN,1
35668,Okaasan no Kao,UNKNOWN,UNKNOWN,1
35669,Saraba Jamaica,UNKNOWN,UNKNOWN,1
35670,Chiisai Aki Mitsuketa,UNKNOWN,UNKNOWN,1
35671,Chiisai Aki Mitsuketa (1982),UNKNOWN,UNKNOWN,1
35672,Yama no Susume Third Season,7.59,"Adventure, Comedy, Slice of Life",13
35673,Yama no Susume: Omoide Present,7.38,"Adventure, Comedy, Slice of Life",1
35674,Jumbagi: Hanbandoui gongryong 3D,UNKNOWN,"Adventure, Drama",1
35676,Berserk: Majo no Tsuisou,5.8,"Action, Adventure, Drama, Fantasy, Horror, Supernatural",1
35677,Liz to Aoi Tori,8.19,"Award Winning, Drama",1
35678,Hibike! Euphonium Movie 3: Chikai no Finale,7.74,Drama,1
35680,Time Driver: Bokura ga Kaita Mirai,5.86,UNKNOWN,1
35681,Engimon,5.54,UNKNOWN,1
35682,Milky Panic twelve,UNKNOWN,UNKNOWN,1
35683,Midnight Crazy Trail,5.21,UNKNOWN,1
35684,Project Tokyo Dolls: Episode 0,5.53,"Action, Fantasy",3
35686,Doraemon (2005) Specials,6.53,Comedy,UNKNOWN
35691,Chao Wa Zhanshi,UNKNOWN,"Action, Sci-Fi",1
35694,Kirin the Noop,UNKNOWN,Adventure,UNKNOWN
35695,Keito no Yousei: Knit to Wool,UNKNOWN,Fantasy,UNKNOWN
35696,Konigiri-kun,UNKNOWN,UNKNOWN,UNKNOWN
35697,Beads no Mori no Rabi,UNKNOWN,UNKNOWN,4
35698,Oidon to,UNKNOWN,Sports,UNKNOWN
35699,Mono-darake!,UNKNOWN,UNKNOWN,4
35700,Korogashi-ya no Pun,UNKNOWN,UNKNOWN,2
35701,Shammy to Kage Boy,UNKNOWN,UNKNOWN,4
35702,Cake Sushi,5.52,Comedy,2
35703,Mori no Hito to Shoutengu-chan,UNKNOWN,Supernatural,1
35704,NoisyCell x Ponkotsu Quest,5.03,Comedy,1
35706,Akichi Asobi: Playground,6.1,"Drama, Fantasy",1
35707,Anime Mitai na,4.62,Avant Garde,1
35708,Afureko! AR,5.13,UNKNOWN,3
35709,Arara,5.26,"Avant Garde, Supernatural",1
35710,Baby Gamba,UNKNOWN,Comedy,13
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,6.23,"Comedy, Romance, Ecchi",10
35714,Yami Shibai 5,6.31,"Avant Garde, Horror, Supernatural",13
35720,ACCA: 13-ku Kansatsu-ka Specials,6.8,Slice of Life,6
35721,Atashi Tenshi Anata Akuma,UNKNOWN,UNKNOWN,2
35722,Aesop Douwa,UNKNOWN,UNKNOWN,3
35723,Asuka: Nihon no Rekishi,UNKNOWN,UNKNOWN,20
35726,Swamp Stamp Anime Edition,5.75,Hentai,1
35727,Mayoiga no Oneesan The Animation,6.96,Hentai,1
35730,Musekinin Galaxy☆Tylor,3.86,"Comedy, Sci-Fi",12
35732,Paper Moon,4.95,Avant Garde,1
35734,"Zoojazoo ""Watashi no Onaka""",4.85,UNKNOWN,1
35735,Bussouna Yoru,5.26,UNKNOWN,1
35737,Pluto,UNKNOWN,"Action, Mystery, Sci-Fi, Suspense",UNKNOWN
35739,Pikotarou no Lullaby Lullaby (TV),5.56,Comedy,9
35740,Doraemon Movie 38: Nobita no Takarajima,7.26,"Adventure, Fantasy",1
35745,40-shuunen da yo!! CoroCoro All-Star Shougakkou,5.45,Comedy,2
35746,6 Lovers,5.52,"Boys Love, Comedy, Drama, Romance, Slice of Life, Supernatural, Erotica",6
35747,Nyago Dance,4.59,UNKNOWN,1
35749,Goichi Jiisan,5.13,Fantasy,1
35752,Otsukimi Recital,7.04,UNKNOWN,1
35756,Comic Girls,7.38,"Comedy, Slice of Life",12
35757,Gin no Guardian II,6.51,"Adventure, Fantasy",6
35759,Sidonia no Kishi: Ai Tsumugu Hoshi,7.44,"Action, Sci-Fi",1
35760,Shingeki no Kyojin Season 3,8.62,"Action, Drama",12
35770,Hungry Days: Aoharu ka yo.,6.25,Romance,11
35773,Noraneko,6,Comedy,1
35774,Starmyu 2nd Season Special,6.75,UNKNOWN,1
35776,Kingdom Hearts χ Back Cover,6.81,"Action, Fantasy, Mystery",1
35777,Rilakkuma to Kaoru-san,7.66,UNKNOWN,13
35778,Ookami Heart,6.21,UNKNOWN,2
35780,Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition,4.8,"Supernatural, Hentai",1
35781,Boku dake no Hentai Kanojo The Animation,6.31,Hentai,1
35782,Catch: Tsugi no Natsu ga Kuru You ni,UNKNOWN,UNKNOWN,1
35783,Off Stage,UNKNOWN,UNKNOWN,1
35784,Aozora,5.64,UNKNOWN,1
